Year,Month,Time,Count,Lat,Lng
2006,9,2,1.0,45.6215163,-73.630879
2006,9,1,3.0,45.5219441,-73.5936079
2006,9,1,7.0,45.51368970000001,-73.58243209999999
2006,9,2,1.0,45.5307283,-73.5662998
2006,9,3,2.0,45.5302122,-73.60846649999999
2006,9,3,1.0,45.5709184,-73.6031866
2006,9,1,1.0,45.47679489999999,-73.6365302
2006,9,3,2.0,45.5333923,-73.566794
2006,9,2,10,45.5146463,-73.5596692
2006,9,2,1.0,45.527153,-73.54816339999999
2006,9,3,2.0,45.52364499999999,-73.5514317
2006,9,2,1.0,45.523047,-73.5655007
2006,9,1,5.0,45.5414505,-73.5615644
2006,9,2,10,45.5125638,-73.5549597
2006,9,1,3.0,45.496963,-73.56921129999999
2006,9,3,1.0,45.5016889,-73.567256
2006,9,1,1.0,45.4051363,-73.9311798
2006,9,1,1.0,45.5001134,-73.5665231
2006,9,1,1.0,45.4675063,-73.6433035
2006,9,3,1.0,45.6101853,-73.6105364
2006,9,2,2.0,45.52913059999999,-73.61795479999999
2006,9,2,2.0,45.5209398,-73.56493379999999
2006,9,2,1.0,45.4425907,-73.6536279
2006,9,1,1.0,45.46342569999999,-73.58168359999999
2006,9,2,2.0,45.5255655,-73.6710629
2006,9,2,1.0,45.6208548,-73.5892473
2006,9,3,2.0,45.5326321,-73.7192707
2006,9,1,6.0,45.4901223,-73.5857529
2006,9,3,5.0,45.5308919,-73.5815148
2006,9,2,2.0,45.4830959,-73.7960543
2006,9,2,1.0,45.5767902,-73.5568873
2006,9,1,2.0,45.5117303,-73.57450070000002
2006,9,2,1.0,45.5362404,-73.5937512
2006,9,1,1.0,45.4685502,-73.56722859999999
2006,9,1,3.0,45.5425998,-73.6292418
2006,9,2,1.0,45.4950288,-73.5542389
2006,9,3,10,45.5502703,-73.6293019
2006,9,3,2.0,45.5490269,-73.6347485
2006,9,2,2.0,45.46388779999999,-73.5923419
2006,9,2,1.0,45.4777438,-73.6326016
2006,9,2,1.0,45.4909664,-73.6299714
2006,9,3,1.0,45.4772004,-73.56704119999999
2006,9,2,1.0,45.5110135,-73.61630219999999
2006,9,2,2.0,45.5359244,-73.5684143
2006,9,3,1.0,45.61242439999999,-73.5504242
2006,9,3,1.0,45.5386607,-73.5564607
2006,9,1,6.0,45.5126716,-73.5736441
2006,9,1,7.0,45.521876,-73.5666174
2006,9,3,1.0,45.6282741,-73.5773409
2006,9,1,2.0,45.46388779999999,-73.5923419
2006,9,2,5.0,45.5214049,-73.5496656
2006,9,3,1.0,45.5142102,-73.57183549999999
2006,9,1,1.0,45.5122941,-73.685069
2006,9,1,10,45.5125638,-73.5549597
2006,9,1,1.0,45.4451773,-73.76246929999999
2006,9,1,4.0,45.5207608,-73.5758808
2006,9,3,2.0,45.5199259,-73.5632262
2006,9,3,0,18.7756318,100.7730417
2006,9,1,6.0,45.50361179999999,-73.5748225
2006,9,3,1.0,45.512671,-73.62797189999999
2006,9,3,2.0,45.52111379999999,-73.5623664
2006,9,2,6.0,45.51693359999999,-73.5674506
2006,9,1,1.0,45.5200191,-73.5599853
2006,9,3,1.0,45.5082639,-73.6641477
2006,9,1,2.0,45.5430431,-73.58928499999999
2006,9,1,1.0,45.4570472,-73.7823588
2006,9,2,7.0,45.5082798,-73.5648073
2006,10,3,4.0,45.5138775,-73.5743885
2006,10,3,4.0,45.5289492,-73.5878
2006,10,3,3.0,45.529468,-73.6105066
2006,10,2,10,45.5502703,-73.6293019
2006,10,3,2.0,45.5469084,-73.5933409
2006,10,1,9.0,45.5266392,-73.5613183
2006,10,2,1.0,45.5157751,-73.5903051
2006,10,1,3.0,45.4969749,-73.5546114
2006,10,1,1.0,45.54562050000001,-73.6736754
2006,10,3,6.0,45.4743143,-73.6088418
2006,10,1,2.0,45.486829,-73.79782089999999
2006,10,1,3.0,45.4372143,-73.6920669
2006,10,3,1.0,45.5068397,-73.57727550000001
2006,10,2,1.0,45.47880019999999,-73.5988053
2006,10,1,1.0,45.4577946,-73.6554588
2006,10,1,2.0,45.52956289999999,-73.5847268
2006,10,3,1.0,45.547632,-73.59787
2006,10,3,2.0,45.4996902,-73.6254393
2006,10,3,1.0,45.4690916,-73.6187778
2006,10,2,10,45.5502703,-73.6293019
2006,10,2,3.0,45.4881874,-73.58309369999999
2006,10,1,10,45.5125638,-73.5549597
2006,10,3,1.0,45.5473478,-73.5553972
2006,10,3,2.0,45.46170559999999,-73.56297889999999
2006,10,3,7.0,45.51368970000001,-73.58243209999999
2006,10,3,6.0,45.5115752,-73.5782129
2006,10,1,4.0,45.5494364,-73.66792869999999
2006,10,3,1.0,45.595381,-73.634016
2006,10,3,1.0,45.4733452,-73.6045522
2006,10,3,1.0,45.4280005,-73.8545455
2006,10,2,1.0,45.4473376,-73.59077909999999
2006,10,1,7.0,45.504798,-73.5878419
2006,10,3,1.0,45.4940109,-73.64202240000002
2006,10,2,1.0,45.45495,-73.70262919999999
2006,10,1,3.0,45.5495084,-73.5417465
2006,10,2,1.0,45.4295219,-73.60184989999999
2006,10,1,1.0,45.49713999999999,-73.58077949999999
2006,10,3,2.0,45.5583407,-73.6368367
2006,10,2,5.0,45.5509774,-73.5731428
2006,10,2,1.0,45.47140530000001,-73.83318810000002
2006,10,3,7.0,45.5082798,-73.5648073
2006,10,3,1.0,45.5491046,-73.6059557
2006,10,3,1.0,45.6037087,-73.5164853
2006,10,2,2.0,45.5376892,-73.6065321
2006,10,2,2.0,45.5376892,-73.6065321
2006,10,2,1.0,45.551388,-73.5448294
2006,10,1,2.0,45.528941,-73.583275
2006,10,2,4.0,45.524297,-73.5758961
2006,10,1,1.0,45.58597520000001,-73.541208
2006,11,1,4.0,45.5157657,-73.5805271
2006,11,1,1.0,45.5176965,-73.5767065
2006,11,2,4.0,45.5211425,-73.5854709
2006,11,2,1.0,45.4733581,-73.835157
2006,11,2,2.0,45.5129707,-73.5591474
2006,11,2,1.0,45.518071,-73.56182199999999
2006,11,3,2.0,45.5213864,-73.5655702
2006,11,2,1.0,45.5049856,-73.573493
2006,11,2,1.0,45.5199468,-73.5548214
2006,11,1,1.0,45.4962102,-73.56535869999999
2006,11,1,1.0,45.52354889999999,-73.5923265
2006,11,3,0,18.7756318,100.7730417
2006,11,3,6.0,45.51693359999999,-73.5674506
2006,11,3,1.0,45.6570612,-73.5088713
2006,11,3,10,45.4855937,-73.5805917
2006,11,3,1.0,45.4626816,-73.5650727
2006,11,3,1.0,45.6504892,-73.5667474
2006,11,3,10,45.5205937,-73.5678181
2006,11,3,1.0,45.5364203,-73.5414784
2006,11,2,1.0,45.5797895,-73.51437709999999
2006,11,2,1.0,45.4720525,-73.56336
2006,11,2,3.0,45.4372582,-73.67265909999999
2006,11,1,1.0,45.6575704,-73.5032342
2006,11,1,1.0,45.531673,-73.5721499
2006,11,2,5.0,45.50948870000001,-73.573667
2006,11,2,6.0,45.4957015,-73.5793496
2006,11,1,1.0,45.5558798,-73.6032863
2006,11,2,3.0,45.5431697,-73.5966846
2006,11,1,1.0,45.5613143,-73.596125
2006,11,2,1.0,45.4939589,-73.632085
2006,11,3,2.0,45.5107966,-73.5724261
2006,11,3,3.0,45.5043447,-73.56218199999999
2006,11,3,10,45.55036,-73.628531
2006,11,1,1.0,45.5494858,-73.61055689999999
2006,11,1,2.0,45.5371167,-73.60304339999999
2006,11,3,1.0,45.5572027,-73.531959
2006,11,1,1.0,45.5307819,-73.6287136
2006,11,1,5.0,45.523297,-73.580922
2006,11,2,2.0,45.5302789,-73.5770908
2006,11,3,3.0,45.5152469,-73.59063689999999
2006,11,2,1.0,45.6161278,-73.5605892
2006,11,1,2.0,45.5469084,-73.5933409
2006,11,2,2.0,45.5436845,-73.5433439
2006,11,3,3.0,45.5899224,-73.53905809999999
2006,11,1,2.0,45.5573194,-73.5939959
2006,11,1,3.0,45.5023259,-73.5585952
2006,11,1,3.0,45.4996695,-73.57872979999999
2006,11,1,1.0,45.5923609,-73.52158299999999
2006,11,2,5.0,45.5298109,-73.57019369999999
2006,11,1,1.0,45.5827154,-73.5432739
2006,12,2,5.0,45.5308919,-73.5815148
2006,12,2,3.0,45.5158538,-73.5755344
2006,12,2,4.0,45.5351301,-73.5651317
2006,12,3,3.0,45.51548589999999,-73.60519599999999
2006,12,1,1.0,45.5298537,-73.5922473
2006,12,2,2.0,45.4994223,-73.56976519999999
2006,12,1,1.0,45.52148529999999,-73.6028551
2006,12,3,2.0,45.4677251,-73.6214131
2006,12,3,4.0,45.5625766,-73.6623028
2006,12,2,1.0,45.5177341,-73.5636415
2006,12,3,6.0,45.52396479999999,-73.5828722
2006,12,2,10,45.4710891,-73.5638792
2006,12,1,1.0,45.5325893,-73.590243
2006,12,3,4.0,45.6066623,-73.6198458
2006,12,2,6.0,45.5340065,-73.6049968
2006,12,2,1.0,45.5878586,-73.5400962
2006,12,2,1.0,45.6179444,-73.61990469999999
2007,1,1,1.0,45.5689366,-73.5969362
2007,1,3,1.0,45.4419716,-73.6728694
2007,1,1,2.0,45.5374549,-73.6999812
2007,1,3,7.0,45.5098244,-73.5672185
2007,1,3,1.0,45.5459057,-73.5989882
2007,1,3,1.0,45.4891845,-73.5978497
2007,1,2,3.0,45.5230584,-73.5928076
2007,1,3,2.0,45.52956289999999,-73.5847268
2007,1,3,6.0,45.495831,-73.5798841
2007,2,2,2.0,45.5497392,-73.6005237
2007,2,1,3.0,45.48129309999999,-73.5779084
2007,2,2,2.0,45.5368436,-73.5779082
2007,2,1,2.0,45.5359244,-73.5684143
2007,2,1,4.0,45.5227864,-73.5615483
2007,2,1,2.0,45.5228233,-73.57727670000001
2007,2,3,2.0,45.5002943,-73.5717312
2007,2,1,2.0,45.5002943,-73.5717312
2007,2,3,1.0,45.4927479,-73.75873109999999
2007,2,1,1.0,45.4608277,-73.5630718
2007,2,1,9.0,45.5258785,-73.55942830000001
2007,3,1,4.0,45.5189927,-73.5692507
2007,3,1,1.0,45.52636380000001,-73.5693448
2007,3,2,3.0,45.5052799,-73.5647705
2007,3,1,2.0,45.46728299999999,-73.53838999999999
2007,3,1,2.0,45.5233247,-73.565405
2007,3,2,5.0,45.5043722,-73.5740757
2007,3,1,1.0,45.5029028,-73.5745462
2007,3,1,6.0,45.5202547,-73.5904485
2007,3,3,1.0,45.4878928,-73.5919029
2007,4,3,1.0,45.5980006,-73.6409214
2007,4,1,1.0,45.4904129,-73.5828433
2007,4,1,3.0,45.5361141,-73.5811899
2007,4,1,1.0,45.4796388,-73.57790709999999
2007,4,2,2.0,45.5061411,-73.57264669999999
2007,4,1,3.0,45.539514,-73.5816768
2007,4,2,1.0,45.5014429,-73.5763504
2007,4,2,1.0,45.5496094,-73.67694279999999
2007,4,1,4.0,45.54914249999999,-73.6271283
2007,4,3,1.0,45.69617,-73.517462
2007,4,3,1.0,45.54302029999999,-73.5437529
2007,4,1,1.0,45.592537,-73.52214699999999
2007,4,3,1.0,45.5089306,-73.5685676
2007,4,2,2.0,45.5329993,-73.5526506
2007,4,1,2.0,45.4085768,-73.9156453
2007,4,1,5.0,45.5298109,-73.57019369999999
2007,4,2,2.0,45.60768119999999,-73.6374113
2007,4,3,2.0,45.60768119999999,-73.6374113
2007,4,1,10,45.5329406,-73.5745604
2007,4,2,1.0,45.5442743,-73.54297919999999
2007,4,1,00,18.7756318,100.7730417
2007,4,3,1.0,45.487098,-73.8636569
2007,4,1,10,45.5329406,-73.5745604
2007,4,3,1.0,45.5434978,-73.6323412
2007,4,3,2.0,45.5105471,-73.56657609999999
2007,4,2,1.0,45.498803,-73.8418695
2007,4,2,2.0,45.5395433,-73.6137615
2007,4,2,1.0,45.5706379,-73.58782959999999
2007,4,3,1.0,45.4551174,-73.6090083
2007,4,3,1.0,45.5636618,-73.578606
2007,4,2,1.0,45.4324022,-73.63634549999999
2007,4,1,2.0,45.5465028,-73.6381794
2007,4,3,1.0,45.5623452,-73.58473769999999
2007,4,2,1.0,45.571804,-73.6427077
2007,4,1,2.0,45.4306269,-73.6348015
2007,4,1,1.0,45.5464379,-73.6426693
2007,5,1,1.0,45.4954346,-73.8512831
2007,5,1,1.0,45.669235,-73.550428
2007,5,2,7.0,45.504798,-73.5878419
2007,5,2,2.0,45.5043057,-73.6773602
2007,5,3,3.0,45.5174586,-73.55724579999999
2007,5,2,2.0,45.563063,-73.58416629999999
2007,5,3,1.0,45.5201853,-73.5764239
2007,5,1,1.0,45.5188087,-73.557526
2007,5,1,1.0,45.5870533,-73.578931
2007,5,3,1.0,45.5111649,-73.5577656
2007,5,2,1.0,45.4963647,-73.5530031
2007,5,2,1.0,45.49654049999999,-73.5817861
2007,5,1,1.0,45.577251,-73.6358552
2007,5,1,1.0,45.5464107,-73.62631999999999
2007,5,2,1.0,45.5845745,-73.581808
2007,5,1,2.0,45.5390812,-73.5596925
2007,5,1,1.0,45.5217705,-73.5964331
2007,5,1,1.0,45.5612189,-73.54717939999999
2007,5,3,1.0,45.5433225,-73.59171669999999
2007,5,3,1.0,45.6046021,-73.6161896
2007,5,3,1.0,45.49837360000001,-73.7296739
2007,5,2,3.0,45.5480534,-73.5404918
2007,5,2,4.0,45.5625594,-73.6061115
2007,5,3,3.0,45.5480534,-73.5404918
2007,5,1,1.0,45.46044670000001,-73.5901177
2007,5,1,1.0,45.45700000000001,-73.58119549999999
2007,5,2,2.0,45.54113760000001,-73.5736567
2007,5,2,1.0,45.4221374,-73.6102456
2007,5,1,1.0,45.5170064,-73.61378429999999
2007,5,2,1.0,45.482719,-73.8136789
2007,5,3,1.0,45.4631829,-73.57567499999999
2007,5,1,1.0,45.50273869999999,-73.5552682
2007,5,2,1.0,45.5783273,-73.5398234
2007,5,2,1.0,45.600729,-73.5726966
2007,5,3,3.0,45.532507,-73.613131
2007,5,2,1.0,45.5960991,-73.6324839
2007,5,1,1.0,45.4939202,-73.62102019999999
2007,5,1,1.0,45.4608377,-73.59787949999999
2007,5,1,1.0,45.5379668,-73.5519103
2007,5,3,3.0,45.5650473,-73.5236939
2007,5,2,1.0,45.5799059,-73.64480139999999
2007,5,1,7.0,45.521876,-73.5666174
2007,5,2,3.0,45.5417061,-73.56971519999999
2007,5,2,3.0,45.4912346,-73.58802639999999
2007,5,1,2.0,45.50036859999999,-73.5599558
2007,5,2,1.0,45.4448796,-73.5745664
2007,5,3,1.0,45.5408147,-73.6037118
2007,5,1,1.0,45.5140446,-73.6329476
2007,5,1,10,45.5305395,-73.5694951
2007,5,2,1.0,45.530277,-73.6245722
2007,5,2,1.0,45.5313582,-73.6694346
2007,5,3,1.0,45.5422731,-73.644734
2007,5,1,1.0,45.542851,-73.5617321
2007,5,3,2.0,45.5363052,-73.64540600000001
2007,5,2,1.0,45.53346920000001,-73.6644848
2007,5,2,1.0,45.5438799,-73.579331
2007,5,1,1.0,45.5192384,-73.5772913
2007,5,2,2.0,45.582199,-73.71282599999999
2007,5,2,1.0,45.4802294,-73.60200379999999
2007,5,3,1.0,45.4993481,-73.6604011
2007,5,3,4.0,45.5070235,-73.5721056
2007,5,1,5.0,45.5308919,-73.5815148
2007,5,2,1.0,45.64460529999999,-73.5116965
2007,5,2,1.0,45.55865379999999,-73.5720319
2007,5,3,7.0,45.504798,-73.5878419
2007,5,2,1.0,45.4257914,-73.8701037
2007,5,1,2.0,45.6335969,-73.611679
2007,5,1,3.0,45.4991395,-73.5735345
2007,5,2,1.0,45.5187933,-73.5777111
2007,5,3,1.0,45.4400752,-73.67485049999999
2007,5,3,1.0,45.57045129999999,-73.6603866
2007,5,1,4.0,45.519852,-73.595749
2007,5,3,1.0,45.6719125,-73.54178499999999
2007,5,1,4.0,45.4759559,-73.661363
2007,5,2,3.0,45.526345,-73.5884015
2007,5,2,1.0,45.4978926,-73.575046
2007,5,2,2.0,45.5713351,-73.5872851
2007,5,1,1.0,45.5766061,-73.6140485
2007,5,1,1.0,45.6081065,-73.5508713
2007,5,1,2.0,45.4658844,-73.5668675
2007,5,3,2.0,45.5501824,-73.57045699999999
2007,5,3,1.0,45.5740609,-73.585055
2007,5,2,1.0,45.6415533,-73.50364360000002
2007,5,2,1.0,45.4714929,-73.5649213
2007,5,3,1.0,45.5423321,-73.7051692
2007,5,1,1.0,45.53367249999999,-73.5621221
2007,5,1,1.0,45.5432567,-73.6475222
2007,5,3,1.0,45.5564466,-73.5449733
2007,5,3,3.0,45.5346196,-73.56560929999999
2007,5,1,1.0,45.5319769,-73.5535969
2007,5,3,1.0,45.5225509,-73.73409699999999
2007,5,2,6.0,45.5115752,-73.5782129
2007,5,2,1.0,45.4882413,-73.59724229999999
2007,5,1,3.0,45.4532973,-73.5838576
2007,5,3,1.0,45.5206212,-73.61724149999999
2007,5,2,2.0,45.5299287,-73.6328448
2007,5,3,1.0,45.5461961,-73.6571766
2007,5,1,1.0,45.5183737,-73.5562728
2007,5,3,2.0,45.4987067,-73.62831059999999
2007,5,2,1.0,45.50859880000001,-73.55962219999999
2007,5,1,3.0,45.5323333,-73.6128725
2007,5,1,3.0,45.4965555,-73.5763599
2007,6,1,1.0,45.535889,-73.5788145
2007,6,1,2.0,45.4979509,-73.6236196
2007,6,3,0,18.7756318,100.7730417
2007,6,2,3.0,45.5346196,-73.56560929999999
2007,6,2,1.0,45.5332248,-73.60571329999999
2007,6,2,1.0,45.5041418,-73.8264726
2007,6,1,1.0,45.5151775,-73.6408518
2007,6,2,2.0,45.46728299999999,-73.53838999999999
2007,6,2,5.0,45.5286683,-73.58559939999999
2007,6,2,1.0,45.5688564,-73.65144470000001
2007,6,2,2.0,45.4936152,-73.85298399999999
2007,6,2,4.0,45.5164911,-73.5549238
2007,6,3,2.0,45.6515675,-73.5022798
2007,6,2,1.0,45.52219119999999,-73.56173199999999
2007,6,1,1.0,45.5208428,-73.7036651
2007,6,1,2.0,45.5867367,-73.6275385
2007,6,3,1.0,45.4782348,-73.6300596
2007,6,2,10,45.5146463,-73.5596692
2007,6,1,1.0,45.6056008,-73.61888619999999
2007,6,1,3.0,45.5408011,-73.622991
2007,6,2,1.0,45.5220125,-73.559315
2007,6,1,4.0,45.5251274,-73.5910102
2007,6,3,3.0,45.571754,-73.626852
2007,6,1,1.0,45.6107143,-73.51068719999999
2007,6,2,2.0,45.5626414,-73.5796598
2007,6,2,2.0,45.5370418,-73.602239
2007,6,3,6.0,45.5110593,-73.56492519999999
2007,6,3,1.0,45.5118689,-73.6126303
2007,6,3,1.0,45.5349691,-73.55912250000002
2007,6,1,10,45.5125638,-73.5549597
2007,6,1,0,18.7756318,100.7730417
2007,6,1,0,18.7756318,100.7730417
2007,6,1,1.0,45.517466,-73.59302199999999
2007,6,2,6.0,45.5539327,-73.5555096
2007,6,1,3.0,45.518906,-73.5717724
2007,6,1,1.0,45.5545352,-73.6076872
2007,6,1,3.0,45.519569,-73.5869222
2007,6,3,1.0,45.49620880000001,-73.5730884
2007,6,1,1.0,45.6530166,-73.5745934
2007,6,2,2.0,45.496469,-73.5830495
2007,6,1,2.0,45.535179,-73.6173677
2007,6,3,1.0,45.5519088,-73.5378891
2007,6,1,4.0,45.518493,-73.5812657
2007,6,1,2.0,45.6117073,-73.6257437
2007,6,1,1.0,45.5253834,-73.57830609999999
2007,6,2,2.0,45.5552047,-73.6681703
2007,6,2,2.0,45.5329993,-73.5526506
2007,6,2,6.0,45.5264063,-73.5734892
2007,6,1,3.0,45.545054,-73.5608027
2007,6,2,9.0,45.52182759999999,-73.5781815
2007,6,3,2.0,45.563063,-73.58416629999999
2007,6,2,1.0,45.57759,-73.540014
2007,6,3,1.0,45.5598803,-73.57122939999999
2007,6,3,1.0,45.5845575,-73.5085764
2007,6,2,1.0,45.4636744,-73.8956206
2007,6,3,1.0,45.590324,-73.514342
2007,6,3,10,45.4710891,-73.5638792
2007,6,1,2.0,45.4647461,-73.6149645
2007,6,1,1.0,45.53060860000001,-73.631235
2007,6,1,1.0,45.4332298,-73.6196952
2007,6,1,4.0,45.5611413,-73.6573676
2007,6,3,1.0,45.596519,-73.5801144
2007,6,2,1.0,45.450044,-73.74017359999999
2007,6,1,5.0,45.4440438,-73.6484602
2007,6,2,1.0,45.5417857,-73.59035229999999
2007,6,1,1.0,45.5690415,-73.655821
2007,6,2,10,45.4855937,-73.5805917
2007,6,2,3.0,45.5657186,-73.5298409
2007,6,1,1.0,45.5480295,-73.53551089999999
2007,6,2,1.0,45.4900999,-73.5672149
2007,6,3,1.0,45.5949242,-73.5428324
2007,6,2,3.0,45.4879365,-73.6392559
2007,6,1,3.0,45.50478469999999,-73.5771511
2007,6,1,2.0,45.605507,-73.61299629999999
2007,6,3,1.0,45.5865614,-73.5360996
2007,6,3,3.0,45.5991979,-73.56884900000001
2007,6,3,4.0,45.559342,-73.6512406
2007,6,1,3.0,45.5023259,-73.5585952
2007,6,2,1.0,45.5320179,-73.63538199999999
2007,6,2,1.0,45.6275221,-73.6222873
2007,6,1,1.0,45.6030874,-73.6308037
2007,6,3,4.0,45.4758369,-73.6662946
2007,6,1,2.0,45.6272609,-73.614931
2007,6,1,1.0,45.5190711,-73.6981772
2007,6,3,3.0,45.5518697,-73.6305146
2007,6,3,1.0,45.605902,-73.526895
2007,6,3,1.0,45.4807683,-73.6481275
2007,6,2,4.0,45.5280091,-73.5792168
2007,6,2,2.0,45.5389959,-73.6313469
2007,6,2,1.0,45.6067458,-73.5811215
2007,6,3,1.0,45.509937,-73.5678406
2007,6,2,1.0,45.5335997,-73.573936
2007,6,1,1.0,45.5444227,-73.65102809999999
2007,6,1,1.0,45.6004294,-73.5767863
2007,6,1,2.0,45.522822,-73.593576
2007,6,1,3.0,45.51027879999999,-73.5707491
2007,6,3,1.0,45.5170622,-73.53357679999999
2007,6,1,3.0,45.5152469,-73.59063689999999
2007,6,3,7.0,45.5253952,-73.597531
2007,6,1,5.0,45.5337666,-73.60400829999999
2007,6,1,1.0,45.4802235,-73.6085665
2007,6,2,1.0,45.535881,-73.664419
2007,6,3,1.0,45.5950745,-73.6243791
2007,6,1,1.0,45.5096859,-73.6175256
2007,6,3,1.0,45.5466855,-73.6340658
2007,6,1,1.0,45.604593,-73.527677
2007,6,1,1.0,45.5432127,-73.6113327
2007,6,3,1.0,45.6126463,-73.55606209999999
2007,6,2,3.0,45.5449322,-73.5878275
2007,6,1,2.0,45.5507407,-73.613394
2007,6,1,7.0,45.5373846,-73.5629806
2007,6,3,2.0,45.5341307,-73.5660848
2007,6,3,5.0,45.5110809,-73.57004959999999
2007,6,1,4.0,45.5189927,-73.5692507
2007,6,3,2.0,45.5107966,-73.5724261
2007,6,2,1.0,45.5846858,-73.5372909
2007,6,1,1.0,45.4974624,-73.8627052
2007,6,1,1.0,45.65807,-73.506529
2007,6,2,1.0,45.56611239999999,-73.5814953
2007,6,1,1.0,45.5518615,-73.6069074
2007,6,1,1.0,45.5334781,-73.6104311
2007,6,2,1.0,45.52443479999999,-73.5894849
2007,6,1,1.0,45.6179415,-73.5942433
2007,6,2,1.0,45.544979,-73.6350623
2007,6,3,1.0,45.5717835,-73.571703
2007,6,3,1.0,45.4926837,-73.57972769999999
2007,6,1,10,45.5279446,-73.5639477
2007,6,2,3.0,45.5135555,-73.61213219999999
2007,6,1,2.0,45.5164287,-73.5799139
2007,6,3,1.0,45.4409744,-73.7264505
2007,6,1,4.0,45.6066623,-73.6198458
2007,6,1,1.0,45.5210175,-73.58706719999999
2007,6,3,1.0,45.5602811,-73.5970698
2007,6,1,1.0,45.47647,-73.66769099999999
2007,6,2,2.0,45.481024,-73.842204
2007,6,3,2.0,45.5427174,-73.6165872
2007,6,2,10,45.5329406,-73.5745604
2007,6,3,1.0,45.5636261,-73.5711978
2007,6,2,4.0,45.4950451,-73.5778483
2007,6,1,3.0,45.508829,-73.574191
2007,6,1,1.0,45.5016889,-73.567256
2007,6,2,3.0,45.529468,-73.6105066
2007,6,1,3.0,45.5903688,-73.5676349
2007,6,3,3.0,45.4989666,-73.5794019
2007,6,1,7.0,45.504798,-73.5878419
2007,6,1,6.0,45.52396479999999,-73.5828722
2007,6,2,1.0,45.5009612,-73.6633698
2007,6,3,1.0,45.512857,-73.68044359999999
2007,6,3,1.0,45.5476382,-73.6075477
2007,6,1,1.0,45.5465424,-73.5416075
2007,6,1,1.0,45.51562029999999,-73.61275739999999
2007,6,3,1.0,45.5459199,-73.5484081
2007,6,2,1.0,45.48306059999999,-73.5909825
2007,6,2,5.0,45.50948870000001,-73.573667
2007,6,3,1.0,45.4989302,-73.6414903
2007,6,2,2.0,45.6031239,-73.6162666
2007,7,1,1.0,45.4594455,-73.5716751
2007,7,1,9.0,45.5193979,-73.5804406
2007,7,3,1.0,45.4843887,-73.7936009
2007,7,1,6.0,45.5744378,-73.58418929999999
2007,7,3,5.0,45.5153089,-73.56108429999999
2007,7,3,7.0,45.5152995,-73.5794762
2007,7,3,1.0,45.4566782,-73.5788051
2007,7,3,1.0,45.54113760000001,-73.5736567
2007,7,2,1.0,45.457329,-73.853413
2007,7,3,1.0,45.4233983,-73.62210639999999
2007,7,1,1.0,45.4306284,-73.6472766
2007,7,2,1.0,45.464902,-73.8728275
2007,7,1,1.0,45.5380572,-73.5568069
2007,7,1,1.0,45.5453352,-73.59951989999999
2007,7,3,2.0,45.4438733,-73.6025451
2007,7,3,1.0,45.4771215,-73.8109585
2007,7,2,1.0,45.5090784,-73.5533683
2007,7,2,1.0,45.4551904,-73.6031404
2007,7,2,2.0,45.5435241,-73.6479284
2007,7,1,3.0,45.5352141,-73.5794471
2007,7,3,3.0,45.5244679,-73.5959464
2007,7,3,2.0,45.6445512,-73.49710759999999
2007,7,3,1.0,45.5187002,-73.6974269
2007,7,1,1.0,45.5028399,-73.84343059999999
2007,7,1,2.0,45.4300712,-73.6098134
2007,7,2,10,45.48623689999999,-73.58022749999999
2007,7,3,1.0,45.53184599999999,-73.58526499999999
2007,7,3,4.0,45.5190767,-73.58408419999999
2007,7,2,1.0,45.4862869,-73.5897495
2007,7,3,1.0,45.5208529,-73.53302839999999
2007,7,1,3.0,45.4996695,-73.57872979999999
2007,7,2,2.0,45.5478574,-73.533499
2007,7,2,1.0,45.5453913,-73.5348468
2007,7,2,1.0,45.584544,-73.6360282
2007,7,1,2.0,45.5766863,-73.5933012
2007,7,3,2.0,45.487104,-73.79996190000001
2007,7,3,1.0,45.5189876,-73.5341937
2007,7,2,1.0,45.5555154,-73.6169065
2007,7,3,2.0,45.600472,-73.51547099999999
2007,7,2,1.0,45.5369543,-73.5544255
2007,7,3,1.0,45.6228719,-73.62083369999999
2007,7,2,1.0,45.5444366,-73.5880433
2007,7,3,4.0,45.53831419999999,-73.61448899999999
2007,7,3,1.0,45.5989294,-73.5337101
2007,7,3,1.0,45.4874205,-73.5662679
2007,7,1,1.0,45.5437541,-73.6285159
2007,7,2,1.0,45.5715693,-73.6252028
2007,7,3,3.0,45.4919747,-73.57146689999999
2007,7,1,1.0,45.5370131,-73.7127838
2007,7,3,10,45.4855937,-73.5805917
2007,7,3,1.0,45.6437219,-73.5138105
2007,7,1,2.0,45.5489621,-73.5915554
2007,7,1,1.0,45.58370499999999,-73.64278089999999
2007,7,3,1.0,45.556231,-73.5900929
2007,7,3,1.0,45.4309819,-73.665958
2007,7,1,10,45.5205937,-73.5678181
2007,7,3,3.0,45.520516,-73.55430369999999
2007,7,3,2.0,45.5218529,-73.5551874
2007,7,3,1.0,45.4406551,-73.7281915
2007,7,2,3.0,45.53649859999999,-73.5711882
2007,7,2,2.0,45.6592494,-73.50894079999999
2007,7,1,4.0,45.5289492,-73.5878
2007,7,2,1.0,45.5149482,-73.5562509
2007,7,3,1.0,45.4334399,-73.5970917
2007,7,3,2.0,45.5390812,-73.5596925
2007,7,2,5.0,45.5576037,-73.5569701
2007,7,2,2.0,45.5105471,-73.56657609999999
2007,7,3,1.0,45.5496006,-73.6182834
