annee,DT_ACCDN,HR_ACCDN,NO_CIVIQ_ACCDN,RUE_ACCDN,ACCDN_PRES_DE
2010,9/7/10,11:55,04673,ST URBAIN FACE,
2010,9/7/10,17:20,,SHERBROOKE,ST DENIS
2010,9/7/10,17:58,,PRINCE ALBERT,GDE AL
2010,9/8/10,0:25,,SHERBROOKE,DRUMMOND
2010,9/8/10,12:11,,MT ROYAL,RESTHER
2010,9/8/10,16:55,04635,QUEEN MARY,COLLEGE MARIE DE FRANCE
2010,9/8/10,20:30,,LAURIER,HENRI JULIEN
2010,9/8/10,20:47,,IBERVILLE,RACHEL
2010,9/9/10,8:24,,RENE LEVESQUE,PAPINEAU
2010,9/9/10,14:18,,CLARK,JEAN TALON
2010,9/9/10,15:05,,ONTARIO,PAPINEAU
2010,9/9/10,16:32,,DE MAISONNEUVE O,DE LA MONTAGNE
2010,9/9/10,19:05,,DROLET,ROY
2010,9/10/10,15:10,,,
2010,9/10/10,18:33,,RACHEL,DE CHAMBLY
2010,9/11/10,13:55,08134,ST LOUIS,JARRY
2010,9/11/10,19:00,,DE L EGLISE,EADIE
2010,9/11/10,20:05,,QUEEN MARY,TRANS ISLAND
2010,9/12/10,13:40,,ST JACQUES,ST PIERRE
2010,9/12/10,17:59,03800,QUEEN MARY,COTE DES NEIGES
2010,9/13/10,15:25,,SHEPPARD,HOCHELAGA
2010,9/13/10,17:25,01249,METCALFE,SQUARE DORCHESTER
2010,9/13/10,17:52,,DE MAISONNEUVE O,WOOD
2010,9/13/10,19:42,,MAISONNEUVE,CITY COUNCILLORS
2010,9/14/10,16:42,01400,RENE LEVESQUE,PLESSIS
2010,9/14/10,20:15,,AV DES PINS,AV DES PINS ET ST DOMINIQUE
2010,9/14/10,20:27,,ROCKLAND,BEVERLEY
2010,9/15/10,1:30,,ST DOMINIQUE,MOZART
2010,9/15/10,8:50,,,RACHEL ET RIVARD
2010,9/15/10,9:15,04555,AMOS,STAT PRIVE
2010,9/15/10,9:44,,CHRISTOPHE COLOMB,RAYMOND PELLETIER
2010,9/15/10,12:05,,ATWATER,RENE LEVESQUE
2010,9/15/10,14:30,,MAISONNEUVE O,WOOD
2010,9/15/10,15:11,,CH COTE STE CATHERINE,WOODBURY
2010,9/15/10,17:30,,MCEACHRAN,DU MANOIR
2010,9/15/10,21:40,,RACHEL,RIVARD
2010,9/16/10,11:50,00257,BD BEACONSFIELD,
2010,9/16/10,12:48,,JEAN TALON,ST DENIS
2010,9/16/10,15:12,01757,MARCEL LAURIN,
2010,9/16/10,16:40,,,HENRI BOURASSA ET LAVERDURE
2010,9/16/10,18:41,,RACHEL,BORDEAUX
2010,9/16/10,19:30,,RACHEL,ST LAURENT
2010,9/16/10,21:10,00475,STE CROIX,
2010,9/17/10,12:30,00450,CLAREMONT,SHERBROOKE
2010,9/17/10,13:59,06000,MONK,BIENCOURT
2010,9/17/10,14:41,,BERRI ET ONTARIO,
2010,9/17/10,22:22,,PARC ET MILTON,
2010,9/18/10,15:35,,,PIE IX ET JEAN TALON
2010,9/18/10,16:53,,RACHEL,CHATEAUBRIAND
2010,9/18/10,17:45,00997,ST LAURENT,VIGER
2010,9/19/10,10:57,,AYLMER,MILTON
2010,9/19/10,16:30,00400,LANSDOWNE,SHERBROOKE O
2010,9/19/10,17:06,,BEAUBIEN,25E AV
2010,9/19/10,17:32,05945,ROI RENE,
2010,9/19/10,17:40,,FACE AU 5705 GOUIN E,
2010,9/19/10,18:13,,BD CREMAZIE O,CLARK
2010,9/20/10,8:47,,,LEGER ET STE GERTRUDE
2010,9/20/10,10:30,,ONTARIO,JOLY
2010,9/21/10,7:30,00020,CENTR COMM,
2010,9/21/10,8:19,,ROUEN ET DESJARDINS,
2010,9/21/10,8:55,,SHERBROOKE,PAPINEAU
2010,9/21/10,12:03,,PAPINEAU,MT ROYAL
2010,9/21/10,15:55,,MAISONNEUVE,VICTORIA
2010,9/22/10,7:50,,SHERBROOKE O,ARGYLE
2010,9/22/10,14:05,,JEAN TALON,BLOOMFIELD
2010,9/22/10,19:15,,PRINCE ARTHUR,STE FAMILLE
2010,9/23/10,8:30,,,JARRY ET DU CAP
2010,9/23/10,8:50,,EDOUARD MONTPETIT,LOUIS COLLIN
2010,9/23/10,15:00,,DANTE,DE GASPE
2010,9/23/10,16:45,,MAISONNEUVE O,WOOD
2010,9/24/10,9:15,,PIE IX,ADAM
2010,9/24/10,15:15,09350,PIE IX,
2010,9/24/10,16:35,,ST URBAIN,VAN HORNE
2010,9/24/10,17:17,,,AYLMER ET PRINCE ARTHUR
2010,9/24/10,23:50,,BD DES SCIENCES,BD DU GOLF
2010,9/25/10,18:20,,CH COLOMB ET ST ZOTIQUE,
2010,9/27/10,12:46,21111,LAKESHORE,
2010,9/27/10,14:45,,,CREMAZIE ET CHATEAUBRIAND
2010,9/27/10,15:35,,ST URBAIN,VILLENEUVE O
2010,9/27/10,15:40,,COTE ST ANTOINE,SHERBROOKE O
2010,9/27/10,16:10,05462,ST LAURENT,ST VIATEUR
2010,9/27/10,20:40,,CHRISTOPHE COLOMB,JARRY E
2010,9/28/10,14:45,,FACE 5779 COTE DES NEIGES MTL,
2010,9/30/10,8:00,,FULLUM,TSSE GUINDON
2010,9/30/10,16:36,,AMIENS,ETHIER
2010,9/30/10,17:50,,,ATWATER ET JEAN GIRARD
2010,9/30/10,18:05,,CHAMBORD,GILFORD
2010,9/30/10,21:25,,CHRISTOPHE COLOMB,EMILE JOURNAULT
2010,10/1/10,10:55,,VAN HORNE,HUTCHISON
2010,10/1/10,16:51,,RACHEL,MARQUETTE
2010,10/1/10,17:45,,DES PINS E,HENRI JULIEN
2010,10/2/10,2:45,,,ST LAURENT ET PINS AV
2010,10/4/10,12:10,,MAISONNEUVE O,CRESCENT
2010,10/5/10,6:29,,BRUNSWICK BD,DU MARCHE
2010,10/5/10,9:20,,RENE LEVESQUE,DORION
2010,10/5/10,23:50,,,CHERRIER ET ST ANDRE
2010,10/6/10,16:50,,SHERBROOKE,CLARK
2010,10/7/10,7:50,,ONTARIO E,ST TIMOTHEE
2010,10/7/10,8:30,,CHRISTOPHE COLOMB,HENRI GAUTHIER
2010,10/7/10,9:30,,SHERBROOKE,ST TIMOTHEE
2010,10/8/10,8:15,,,MT ROYAL ET IBERVILLE
2010,10/8/10,17:50,03768,ST DENIS,AV DES PINS
2010,10/9/10,,,ST LAURENT,DES PINS
2010,10/9/10,3:33,,PRINCE ARTHUR WEST,ST URBAIN
2010,10/9/10,17:20,,CHERRIER,ST ANDRE
2010,10/9/10,17:20,,SHERBROOKE E,STE FAMILLE
2010,10/9/10,23:39,,ATWATER,ST ANTOINE O
2010,10/10/10,1:45,,DU PARC,DES PINS
2010,10/10/10,16:50,,DEZERY,ROUEN
2010,10/11/10,12:22,,BORD DU LAC,BD ST JEAN
2010,10/12/10,7:05,,JEAN TALON,GARNIER
2010,10/12/10,14:19,,RACHEL,CARTIER
2010,10/12/10,16:25,,BREBOEUF,LAURIER
2010,10/12/10,17:15,07324,GARDNER,
2010,10/13/10,5:48,03737,THIMENS,
2010,10/13/10,8:55,,DE MAISONNEUVE,STANLEY
2010,10/13/10,18:00,,DE MAISONNEUVE O,METCALFE
2010,10/14/10,15:00,,VERVILLE,HENRI BOURASSA
2010,10/15/10,14:44,,MONKLAND,OLD ORCHARD
2010,10/15/10,15:30,,STE CATHERINE O,DRUMMOND
2010,10/19/10,16:00,,ST JACQUES,EASTERN
2010,10/19/10,17:38,09175,ST MICHEL,
2010,10/20/10,8:15,,,JEANNE D ARC ET RACHEL
2010,10/20/10,9:35,,,
2010,10/20/10,13:45,,COMMUNE,BONSECOUR
2010,10/21/10,6:55,,SHERBROOKE,BLEURY
2010,10/21/10,7:50,,ANGERS,DUNN
2010,10/22/10,14:40,06366,ST DENIS FACE,
2010,10/23/10,15:23,,MAISONNEUVE,LAMBERT CLOSSE
2010,10/23/10,18:00,,LUCERNE,COTE DE LIESSE
2010,10/23/10,21:51,,CREMAZIE,ST MICHEL
2010,10/25/10,,,,
2010,10/26/10,16:50,,ST ANDRE,ST JOSEPH
2010,10/26/10,19:20,,ST HUBERT,CHERRIER
2010,10/27/10,9:13,,EDOUARD MONTPETIT,LOUIS COLLIN
2010,10/27/10,11:30,,QUEEN MARY E,MACDONALD
2010,10/27/10,17:15,,CHERRIER,PARC LA FONTAINE
2010,10/28/10,6:45,,SHERBROOKE,7600 SHERBROOKE FACE A ENTR PRIV
2010,10/28/10,7:25,,,DE LA SALLE ET ROUEN
2010,10/28/10,12:45,,ST PATRICK,THOMAS KEEFER
2010,10/28/10,16:50,,9E AV ST ZOTIQUE,
2010,10/28/10,17:50,,PROVENCHER,BUIES
2010,10/29/10,8:12,,WILLIAM TREMBLAY,6EME AV
2010,10/29/10,19:21,,AV DU PARC,BERUBE
2010,10/29/10,19:25,,JARRY,18E AV
2010,10/29/10,20:25,,ST GREGOIRE ET LANAUDIERE,LANAUDIERE
2010,10/30/10,1:40,,,DELORIMIER ET JEAN TALON
2010,10/30/10,2:50,,,ST LAURENT ET BELLECHASSE
2010,11/2/10,13:48,,MAISONNEUVE O,CITY COUNCILLORS
2010,11/3/10,,,,4490 ST URBAIN
2010,11/3/10,16:15,,MAURICE DUPLESSIS,LAURIER
2010,11/4/10,,,ST ANDRE,ROY
2010,11/4/10,6:36,,HENRI BOURASSA,DRAPEAU
2010,11/4/10,11:40,,SHERBROOKE,JOLIETTE
2010,11/4/10,18:15,,,CREMAZIE ET MOLSON
2010,11/4/10,19:01,,LEGENDRE,CHRISTOPHE COLOMB
2010,11/4/10,21:53,,PREFONTAINE,ADAM
2010,11/5/10,,,ATWATER,WALKMAN
2010,11/6/10,0:30,,ST JOSEPH,PARTHENAIS
2010,11/8/10,8:45,04613,ST URBAIN,VILLENEUVE
2010,11/8/10,15:05,,DAVID BOYER,BD SHEVCHENKO
2010,11/11/10,8:40,,BELLECHASSE,LORIMIER
2010,11/11/10,10:05,,HUTCHISON,MILTON
2010,11/12/10,21:03,,CHABOT,GILFORD
2010,11/14/10,9:30,,,N-D ET ST PIERRE
2010,11/14/10,18:43,,CREMAZIE E,DES ECORES
2010,11/15/10,,,,
2010,11/16/10,17:15,02025,FULLUM,
2010,11/16/10,18:22,,ST JOSEPH E,3E AV
2010,11/17/10,17:10,,VAN HORNE,DUNLOP
2010,11/17/10,19:00,,,SHERBROOKE ET ADDINGTON
2010,11/19/10,23:15,,ROY,RIVARD
2010,11/21/10,13:35,02010,BEAUBIEN,
2010,11/22/10,18:00,,CHESTER ET TRENHOLME,
2010,11/22/10,20:40,,MAISONNEUVE,CLARK
2010,11/24/10,14:20,,SHERBROOKE O,CRESCENT
2010,11/25/10,7:42,,,CHRISTOPHE COLOMB ET EVERETT
2010,11/27/10,13:55,,,AV VAN HORNE ET DE VIMY
2010,11/28/10,19:30,,CENTRALE,5E AV
2010,11/29/10,18:15,,MONTCLAIR,TERREBONNE
2010,11/30/10,16:39,,ST LAURENT,ST JACQUES
2010,12/1/10,12:33,,HENRI JULIEN,LAURIER E
2010,12/1/10,17:40,,NORMANVILLE,DES CARRIERES
2010,12/2/10,9:00,,,ST JOSEPH ET 6E AV
2010,12/3/10,18:52,,OUTREMONT,JARRY
2010,12/4/10,4:20,,ONTARIO,BERRI
2010,12/17/10,11:29,,ST ANTOINE,GEORGE VANIER
2010,12/24/10,15:34,00815,CHABANEL,CHABANEL ET ACADIE
annee,DT_ACCDN,HR_ACCDN,NO_CIVIQ_ACCDN,RUE_ACCDN,ACCDN_PRES_DE
